"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Tabac à rouler";"INTERVAL FEUILLE BLANCHE TIN - 50 GRAMS OF TOBACCO [62BD28B0C7EA8D54]";"21/03/2022 13:12:00";"Interval Feuille Blanche";"Tin - 50 grams of tobacco";"sans filtre";;50.00;"Boîte en métal à couvercle basculant";"-";"POM.025947";10/11/2016 17:46:11;20/5/2016 00:00:00;;;1000.00;1000.00;;2.07;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"INTERVAL FEUILLE BLANCHE TIN - 90 GRAMS OF TOBACCO [58A5740B9C747623]";"21/03/2022 12:52:00";"Interval Feuille Blanche";"Tin - 90 grams of tobacco";"sans filtre";;90.00;"Boîte en métal à couvercle basculant";"-";"POM.006755";10/11/2016 17:47:59;20/5/2016 00:00:00;;;1000.00;1000.00;;2.07;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"INTERVAL FEUILLE BLONDE POUCH - 30 GRAMS OF TOBACCO [67FF45D736DAAAA2]";"21/03/2022 10:59:00";"Interval Feuille Blonde";"Pouch - 30 grams of tobacco";"sans filtre";;30.00;"Pochette pliable";"-";"POM.006578";10/11/2016 17:57:56;20/5/2016 00:00:00;;;1000.00;1000.00;;2.01;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"INTERVAL FEUILLE BLONDE POUCH - 40 GRAMS OF TOBACCO [6490F0CC6AE61717]";"21/03/2022 11:32:00";"Interval Feuille Blonde";"Pouch - 40 grams of tobacco";"sans filtre";;40.00;"Pochette pliable";"-";"POM.006534";10/11/2016 17:47:58;20/5/2016 00:00:00;;;1000.00;1000.00;;2.01;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"INTERVAL FEUILLE BLONDE TIN - 90 GRAMS OF TOBACCO [0E198C0930C31A62]";"21/03/2022 13:04:00";"Interval Feuille Blonde";"Tin - 90 grams of tobacco";"sans filtre";;90.00;"Boîte en métal à couvercle basculant";"-";"POM.006646";10/11/2016 17:47:56;20/5/2016 00:00:00;;;1000.00;1000.00;;2.01;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"INTERVAL FEUILLE BRUNE POUCH - 40 GRAMS OF TOBACCO [1844971DC24205A9]";"21/03/2022 11:43:00";"Interval Feuille Brune";"Pouch - 40 grams of tobacco";"sans filtre";;40.00;"Pochette pliable";"-";"POM.006579";10/11/2016 17:48:26;20/5/2016 00:00:00;;;1000.00;1000.00;;2.28;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS A ROULER [2EDE3779A966D6CA]";"07/02/2022 13:07:00";"JPS à rouler";"JPS à rouler";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"55475";21/12/2018 10:49:09;9/10/2019 00:00:00;0.00;0.00;1000.00;938.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS A TUBER S [62C3CB1759F23BA7]";"09/04/2021 10:29:00";"JPS à tuber S";"JPS à tuber S";"sans filtre";0.00;30.00;"Boîte cylindrique en carton/métal";"EAN";"3663849300402";10/11/2016 11:14:29;9/4/2021 00:00:00;0.00;0.00;1000.00;967.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS A TUBER S [DFE6BFB2A33B6894]";"04/02/2022 13:13:00";"JPS à tuber S";"JPS à tuber S";"sans filtre";0.00;30.00;"Boîte cylindrique en carton/métal";"SKU";"55476";26/1/2017 10:59:56;13/1/2017 00:00:00;0.00;0.00;1000.00;968.00;0.00;2.10;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS BLACK EXPANDED TOBACCO SPECIAL TUBES [2847984A80D3041F]";"28/02/2020 16:10:00";"JPS Black Expanded Tobacco Special Tubes";"JPS Black Expanded Tobacco Special Tubes";"sans filtre";0.00;40.00;"Boîte en métal parallélépipédique";"EAN";"3663849005673";13/4/2018 13:40:50;13/4/2018 00:00:00;0.00;0.00;1000.00;1000.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS BLACK EXPANDED TOBACCO SPECIAL TUBES [65B28A6415B35D98]";"04/02/2022 12:52:00";"JPS Black Expanded Tobacco Special Tubes";"JPS Black Expanded Tobacco Special Tubes";"sans filtre";0.00;40.00;"Boîte en métal parallélépipédique";"EAN";"3663849005673";22/4/2020 07:54:00;30/10/2020 00:00:00;0.00;0.00;1000.00;1000.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS BLACK ORIGINAL [55B5495A1644C430]";"07/02/2022 13:07:00";"JPS Black Original";"JPS Black Original";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"49482";21/12/2018 10:49:09;9/1/2015 00:00:00;0.00;0.00;1000.00;938.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS BLACK ORIGINAL [BD7163D6A6F6A1A5]";"07/02/2022 13:07:00";"JPS Black Original";"JPS Black Original";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"58528";21/12/2018 10:49:09;20/5/2016 00:00:00;0.00;0.00;1000.00;938.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS BLACK SPECIAL TUBES [641C763F30829A61]";"04/02/2022 13:13:00";"JPS Black Special Tubes";"JPS Black Special Tubes";"sans filtre";0.00;30.00;"Boîte cylindrique en carton/métal";"SKU";"49463";26/1/2017 10:59:56;1/7/2015 00:00:00;0.00;0.00;1000.00;968.00;0.00;2.10;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS RED [B0B0835ABF58801E]";"27/08/2020 14:41:00";"JPS Red";"JPS Red";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"51910";18/11/2016 19:32:36;20/5/2016 00:00:00;0.00;0.00;1000.00;768.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS RED [DE674DD24A7D6D5B]";"27/08/2020 14:41:00";"JPS Red";"JPS Red";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"21699";18/11/2016 19:32:36;4/3/2014 00:00:00;0.00;0.00;1000.00;768.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS SPECIAL CUT M [3922B8E146806E3A]";"24/08/2020 16:40:00";"JPS Special cut M";"JPS Special cut M";"sans filtre";0.00;40.00;"Boîte en métal parallélépipédique";"SKU";"61586";29/5/2018 14:35:31;29/5/2018 00:00:00;0.00;0.00;1000.00;968.00;0.00;2.10;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"JPS SPECIAL CUT M [E8BE75CEA65C8787]";"04/02/2022 13:13:00";"JPS Special cut M";"JPS Special cut M";"sans filtre";0.00;42.00;"Boîte en métal parallélépipédique";"SKU";"54646";26/1/2017 10:59:56;20/5/2016 00:00:00;0.00;0.00;1000.00;968.00;0.00;2.10;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"L&M JUMBO, SPECIAL CUT A TUBER ET A ROULER BUCKET - 110 GRAMS OF TOBACCO [801B87633B4225B5]";"21/03/2022 13:23:00";"L&M Jumbo, Special Cut a tuber et a rouler";"Bucket - 110 grams of tobacco";"sans filtre";;110.00;"Pot (cylindrique ou parallélépipédique)";"-";"POM.044712";10/11/2016 17:36:11;20/5/2016 00:00:00;;;1000.00;1000.00;;1.74;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"L&M L, SPECIAL CUT A TUBER ET A ROULER POUCH - 55 GRAMS OF TOBACCO [E95098748BC7ACC0]";"21/03/2022 11:24:00";"L&M L, Special Cut a tuber et a rouler";"Pouch - 55 grams of tobacco";"sans filtre";;55.00;"Pochette pliable";"-";"POM.029131";10/11/2016 17:45:25;20/5/2016 00:00:00;;;1000.00;1000.00;;1.74;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"L&M M, SPECIAL CUT A TUBER ET A ROULER TIN - 40 GRAMS OF TOBACCO [67CC8A1FBDC4970E]";"21/03/2022 13:22:00";"L&M M, Special Cut a tuber et a rouler";"Tin - 40 grams of tobacco";"sans filtre";;40.00;"Boîte en métal à couvercle basculant";"-";"POM.006557";10/11/2016 17:54:40;20/5/2016 00:00:00;;;1000.00;1000.00;;1.74;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"L&M S, CIGARETTE TOBACCO A TUBER ET A ROULER TIN - 30 GRAMS OF TOBACCO [C3243D6CA84FB3A3]";"21/03/2022 11:40:00";"L&M S, Cigarette Tobacco a tuber et a rouler";"Tin - 30 grams of tobacco";"sans filtre";;30.00;"Boîte en métal à couvercle basculant";"-";"POM.006522";10/11/2016 17:57:25;20/5/2016 00:00:00;;;1000.00;1000.00;;1.74;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE BLANC [1F344F6616AD4724]";"19/04/2022 10:39:00";"Lucky Strike";"Blanc";;;30.00;"Pochette à rabat";"-";"100000281284";4/10/2017 15:22:14;4/3/2020 00:00:00;;;1000.00;1000.00;;2.20;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE BLANC [30C5463CBEFC8277]";"19/04/2022 10:39:00";"Lucky Strike";"Blanc";;;30.00;"Pochette à rabat";"-";"100000354156";4/10/2017 15:22:14;20/10/2021 00:00:00;;;1000.00;1000.00;;2.20;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE BLANC [35176A032C3E03B1]";"19/04/2022 10:39:00";"Lucky Strike";"Blanc";;;30.00;"Pochette à rabat";"-";"100000364762";4/10/2017 15:22:14;19/4/2022 00:00:00;;;1000.00;1000.00;;2.20;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE BLANC [943F68D95FFFB5A2]";"19/04/2022 10:39:00";"Lucky Strike";"Blanc";;;30.00;"Pochette à rabat";"-";"100000320292";4/10/2017 15:22:14;21/5/2021 00:00:00;;;1000.00;1000.00;;2.20;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [2220ADE2530C2F79]";"30/05/2022 16:28:00";"Lucky Strike";"Red";;;120.50;"Pot (cylindrique ou parallélépipédique)";"-";"100000141110";25/11/2016 11:21:12;22/4/2017 00:00:00;;;1000.00;1000.00;;2.97;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [352DFAB251912724]";"24/06/2022 11:51:00";"Lucky Strike";"Red";;;30.00;"Boîte en métal parallélépipédique";"-";"100000320801";4/10/2017 15:16:10;23/5/2021 00:00:00;;;1000.00;1000.00;;2.96;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [38818477B06198E1]";"24/06/2022 11:51:00";"Lucky Strike";"Red";;;40.00;"Boîte en métal parallélépipédique";"-";"100000358431";4/10/2017 15:16:10;16/4/2022 00:00:00;;;1000.00;1000.00;;2.96;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [7546924F4320AE1C]";"24/06/2022 11:51:00";"Lucky Strike";"Red";;;40.00;"Boîte en métal parallélépipédique";"-";"100000281286";4/10/2017 15:16:10;4/3/2020 00:00:00;;;1000.00;1000.00;;2.96;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [987EDD0A9D86A4CD]";"24/06/2022 11:51:00";"Lucky Strike";"Red";;;30.00;"Boîte en métal parallélépipédique";"-";"100000358432";4/10/2017 15:16:10;16/4/2022 00:00:00;;;1000.00;1000.00;;2.96;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [AF8482F4193EE21B]";"24/06/2022 11:51:00";"Lucky Strike";"Red";;;40.00;"Boîte en métal parallélépipédique";"-";"100000320800";4/10/2017 15:16:10;23/5/2021 00:00:00;;;1000.00;1000.00;;2.96;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"LUCKY STRIKE RED [D40C7FB2F408EF43]";"24/06/2022 11:51:00";"Lucky Strike";"Red";;;30.00;"Boîte en métal parallélépipédique";"-";"100000281283";4/10/2017 15:16:10;4/3/2020 00:00:00;;;1000.00;1000.00;;2.96;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO GOLD, CIGARETTE TOBACCO A TUBER ET A ROULER TIN - 45 GRAMS OF TOBACCO [9AE534B2022A70DA]";"21/03/2022 13:24:00";"Marlboro Gold, Cigarette Tobacco a tuber et a rouler";"Tin - 45 grams of tobacco";"sans filtre";;45.00;"Boîte en métal à couvercle basculant";"-";"POM.006752";10/11/2016 17:41:26;20/5/2016 00:00:00;;;1000.00;1000.00;;2.24;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO L, SPECIAL CUT A TUBER ET A ROULER TIN - 80 GRAMS OF TOBACCO [63DAA673343F1BA5]";"21/03/2022 13:20:00";"Marlboro L, Special Cut a tuber et a rouler";"Tin - 80 grams of tobacco";"sans filtre";;80.00;"Boîte en métal à couvercle basculant";"-";"POM.026598";10/11/2016 17:39:10;20/5/2016 00:00:00;;;1000.00;1000.00;;1.91;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO M, TABAC A TUBER ET A ROULER TIN - 55 GRAMS OF TOBACCO [41C0DE77F672F31D]";"21/03/2022 11:38:00";"Marlboro M, Tabac a tuber et a rouler";"Tin - 55 grams of tobacco";"sans filtre";;55.00;"Boîte en métal à couvercle basculant";"-";"POM.048762";10/11/2016 17:48:11;20/5/2016 00:00:00;;;1000.00;1000.00;;1.91;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO RED POUCH - 30 GRAMS OF TOBACCO [6CAFD501E6896B12]";"21/03/2022 11:48:00";"Marlboro Red";"Pouch - 30 grams of tobacco";"sans filtre";;30.00;"Pochette pliable";"-";"POM.026884";18/12/2017 10:58:12;20/11/2016 00:00:00;;;1000.00;1000.00;;2.23;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO RED TIN - 40 GRAMS OF TOBACCO [3F359DF3F06AB12D]";"21/03/2022 13:14:00";"Marlboro Red";"Tin - 40 grams of tobacco";"sans filtre";;40.00;"Boîte en métal à couvercle basculant";"-";"POM.045975";18/12/2017 10:59:52;20/11/2016 00:00:00;;;1000.00;1000.00;;1.91;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO RED, CIGARETTE TOBACCO A ROULER POUCH - 30 GRAMS OF TOBACCO [082F715BD46E1D5D]";"21/03/2022 11:08:00";"Marlboro Red, Cigarette Tobacco a rouler";"Pouch - 30 grams of tobacco";"sans filtre";;30.00;"Pochette pliable";"-";"POM.026797";10/11/2016 17:54:55;20/5/2016 00:00:00;;;1000.00;1000.00;;2.23;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO S, CIGARETTE TOBACCO A TUBER ET A ROULER TIN - 30 GRAMS OF TOBACCO [D47828BE73BE5043]";"21/03/2022 13:19:00";"Marlboro S, Cigarette Tobacco a tuber et a rouler";"Tin - 30 grams of tobacco";"sans filtre";;30.00;"Boîte en métal à couvercle basculant";"-";"POM.006523";10/11/2016 17:33:55;20/5/2016 00:00:00;;;1000.00;1000.00;;1.91;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARLBORO XL, TABAC A TUBER ET A ROULER TIN - 110 GRAMS OF TOBACCO [6497B4DFF2B13872]";"21/03/2022 11:23:00";"Marlboro XL, Tabac a tuber et a rouler";"Tin - 110 grams of tobacco";"sans filtre";;110.00;"Boîte en métal à couvercle basculant";"-";"POM.026565";10/11/2016 17:50:56;20/5/2016 00:00:00;;;1000.00;1000.00;;1.91;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARYLAND TABAC BLOND  [3B9195DCE9CCE446]";"22/04/2022 12:17:00";"MARYLAND TABAC BLOND";"";"sans filtre";;30.00;"Pochette pliable";"-";"50050921";30/3/2017 09:27:30;17/3/2022 00:00:00;;;1000.00;824.51;;23.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MARYLANFD ROUGE DOM  [6B9F5D229C312DAC]";"22/04/2022 12:17:00";"MARYLANFD ROUGE DOM";"";"sans filtre";0.00;30.00;"Pochette pliable";"-";"50050921";30/3/2017 09:27:30;2/1/2017 00:00:00;;;1000.00;824.51;;23.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"MAYA 100% TABAC  [1F9924E64326821A]";"10/02/2022 15:56:00";"MAYA 100% Tabac";"";"sans filtre";;30.00;"Pochette pliable";"-";"50052209";21/4/2017 11:28:24;1/1/2015 00:00:00;;;1000.00;830.00;;20.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"NEWS [215D5BAA5AF821DF]";"28/08/2020 15:12:00";"News";"News";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"58529";25/11/2016 14:32:50;20/5/2016 00:00:00;0.00;0.00;1000.00;938.00;0.00;1.85;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"NEWS [4A6C9DBEC27DF3E8]";"25/03/2020 20:45:00";"News";"News";"sans filtre";0.00;30.00;"Pochette à fond plat à maintien vertical";"SKU";"49150";1/12/2016 15:46:35;20/5/2016 00:00:00;0.00;0.00;1000.00;938.00;0.00;1.85;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"NEWS [770364323E5C4F87]";"04/02/2022 17:51:00";"News";"News";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"54067";11/4/2018 12:20:59;20/5/2016 00:00:00;0.00;0.00;1000.00;938.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"NEWS [B16EA4C5D37B5DB1]";"25/03/2020 20:45:00";"News";"News";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"58529";1/12/2016 15:46:35;20/5/2016 00:00:00;0.00;0.00;1000.00;938.00;0.00;1.85;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"NEWS [C335EB35F707C988]";"04/02/2022 17:51:00";"News";"News";"sans filtre";0.00;30.00;"Pochette à rabat";"SKU";"50250";11/4/2018 12:20:59;4/6/2020 00:00:00;0.00;0.00;1000.00;938.00;0.00;2.00;;;;;
"FR";"Produit du tabac";"Tabac à rouler";"NEWS [D72664FC777DB783]";"04/02/2022 17:51:00";"News";"News";"sans filtre";0.00;30.00;"Pochette à rabat";"EAN";"3258170479615";11/4/2018 12:20:59;4/6/2020 00:00:00;0.00;0.00;1000.00;938.00;0.00;2.00;;;;;
