"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [427DE4E685758B61]";"17/02/2022 16:12:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";4/4/2019 10:51:30;11/2/2020 00:00:00;99.00;7.80;964.00;663.00;27.00;27.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [5B4AA2CA75F86C2A]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;21/4/2020 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [896BF55C0861665E]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;16/10/2021 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [A3B95ED6D4E26E84]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;19/3/2021 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [C8B289E02AE97F7A]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;12/8/2020 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [DD7E4D075EAD51DA]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;21/4/2020 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [E82A92B838AB3D99]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;12/2/2021 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS FIRM FILTER ROUGE 100'S [F78B1B0DD0C6EB8F]";"26/04/2022 11:08:00";"JPS Firm Filter Rouge 100's";"JPS Firm Filter Rouge 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55301";11/9/2019 16:04:32;23/9/2020 00:00:00;99.00;7.80;946.00;659.00;27.00;26.00;126.00;98.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"JPS PURPLE [C9DB7F3200F35BFD]";"18/08/2021 16:46:00";"JPS Purple";"JPS Purple";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"29659";26/1/2017 14:33:02;19/5/2014 00:00:00;83.00;7.80;816.00;537.00;27.00;12.00;92.00;83.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"JPS RED [670506DB2CC56BA8]";"18/08/2021 15:43:00";"JPS Red";"JPS Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"48966";19/11/2016 14:31:14;20/5/2016 00:00:00;83.00;7.80;826.00;587.00;21.00;24.00;102.00;83.00;10.00;0.70;9.00
"FR";"Produit du tabac";"Cigarette";"JPS RED [82D56EBC03F0E3AF]";"08/04/2019 14:40:00";"JPS Red";"JPS Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"EAN";"50415298";6/2/2018 11:16:40;24/11/2016 00:00:00;83.00;7.80;829.00;584.00;21.00;25.00;106.00;88.00;10.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"JPS RED LINE [08A515A2EFB49A9D]";"18/08/2021 15:29:00";"JPS Red Line";"JPS Red Line";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"11506";7/12/2016 11:29:54;23/10/2009 00:00:00;83.00;7.80;863.00;649.00;21.00;22.00;110.00;93.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [04B9CD01B3F88FEA]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;25/6/2021 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [1C7790D15FCD103C]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [277705DE6D0FB9CE]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;20/3/2021 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [2AAA3586CF3C6319]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [5E62260FDC873ECC]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;19/11/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [5E6991C7B07C98A2]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [600C157BB588FC25]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [6207B67BE9271631]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;19/11/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [661741198CD7D110]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;19/11/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [6BF9EF36511DD75B]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [7B3B3CA47902A656]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [7BB61D5CBDE11248]";"08/02/2022 13:35:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";27/11/2018 11:44:12;14/6/2020 00:00:00;83.00;7.80;898.00;551.00;27.00;56.00;48.00;25.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [8648EEA64C2EBA64]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [8B349081DF236E58]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;19/11/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [9247328E297D4219]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [A3F03E602CA3E764]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [C35E4DC0CADFEC30]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [C707492EE500CA08]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [C860D24A65116A4D]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [CB6BAFA8C17C986F]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [D9176435F774727A]";"08/02/2022 13:35:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";27/11/2018 11:44:12;11/1/2020 00:00:00;83.00;7.80;898.00;551.00;27.00;56.00;48.00;25.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [E58B3D85ABC15F6A]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59018";17/5/2019 15:19:40;20/3/2021 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [EEE4E556E357A160]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLANC [EF82DC67F1A108C1]";"08/02/2022 13:36:00";"JPS Stream Blanc";"JPS Stream Blanc";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57615";17/5/2019 15:19:40;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [0A4FA28B0B1ECDE0]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [16DF80826AEA30D1]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [1770C080F6A6C4E3]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";14/5/2019 16:51:18;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [1863EE89F3BFEE5A]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";14/5/2019 16:51:18;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [1D00D5DC9422DDB1]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";10/5/2019 10:17:15;9/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [244E695FEB84FD57]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;20/3/2021 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [26A4C4004FD7A03C]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;19/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [2BE63F95CB2F7BC3]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";10/5/2019 10:17:15;21/4/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [2F919301D53A65ED]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;21/4/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [353846322C8D1D24]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;19/11/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [3B7542BDE9596D38]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [487F6DCC49F7644E]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";10/5/2019 10:17:15;9/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [4CD7E634E3526C15]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [585B6DC4F44708CB]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";10/5/2019 10:17:15;21/4/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [5B457A3484A9D857]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;21/4/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [68C491E4D6BC4993]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";14/5/2019 16:51:18;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [6F4292C29D70ECC8]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;19/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [7AD4DDE74F7BD2E5]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";14/5/2019 16:51:18;23/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [7C5096DAE73FF044]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;21/4/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [7C7109884AA4DCC1]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;9/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [8102895C661FEC0A]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";14/5/2019 16:51:18;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [92AFEB3FC7729352]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [93CE6B39BF46DFE1]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;25/6/2021 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [9C75309E02F04DF4]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;9/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [9E35785621C08281]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;19/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [A9325EA7696E4BD9]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";10/5/2019 10:17:15;19/9/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [ADF69ED587C9D3F2]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;19/11/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [AE4508AF206E0E73]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";10/5/2019 10:17:15;19/11/2020 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [AF3E77F0DE85A934]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [C0D902694CD20611]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";14/5/2019 16:51:18;21/4/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [C1BFF3A2F484DE18]";"20/08/2021 12:23:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57611";14/5/2019 16:51:18;9/9/2020 00:00:00;83.00;7.80;872.00;538.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
"FR";"Produit du tabac";"Cigarette";"JPS STREAM BLEU [CFC8DDACCC5416D6]";"24/03/2021 14:47:00";"JPS Stream Bleu";"JPS Stream Bleu";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59017";10/5/2019 10:17:15;20/3/2021 00:00:00;83.00;7.80;887.00;539.00;27.00;56.00;123.00;64.00;6.00;0.50;8.00
